headroom_bytes	size	fuzzy_pct	function	unit	source_path	pp_value
21.6	40	46.0	PSVECSquareDistance	main/dolphin/sdk_candidate_800A3A78	src/dolphin/sdk_candidate_800A3A78.c	0.00087
21.2	280	92.43	fn_800F9AEC	main/game/gs_msg	src/game/gs_msg.c	0.00085
21.2	240	91.17	fightTrainerBallThrowEffect	main/game/fight_trainer_range_801FBAD4	src/game/fight_trainer_range_801FBAD4.c	0.00085
21.1	136	84.5	fn_801E189C	main/game/gs_candidate_801E189C	src/game/gs_candidate_801E189C.c	0.00085
21.0	636	96.7	cbWazaForget	main/game/evolution	src/game/evolution.c	0.00084
21.0	376	94.41	fn_8025DF38	main/game/pokemon_relive	src/game/pokemon_relive.c	0.00084
21.0	208	89.9	fn_801902E0	main/game/gs_range_8018FE30	src/game/gs_range_8018FE30.c	0.00084
21.0	148	85.81	GSmsgGetGSchar	main/game/gs_msg	src/game/gs_msg.c	0.00084
20.9	280	92.54	pokemonWazaCreate	main/game/pokemon_range_80123D58	src/game/pokemon_range_80123D58.c	0.00084
20.8	404	94.85	fn_80107F38	main/game/win_sequence_candidate_80107170	src/game/win_sequence_candidate_80107170.c	0.00083
20.8	148	85.95	toolentryTaisenGetEntryPokemonNum	main/game/toolentry_candidate_8025D788	src/game/toolentry_candidate_8025D788.c	0.00083
20.7	340	93.91	fn_8017C414	main/game/fsys/fsys_file_candidate_8017C39C	src/game/fsys/fsys_file_candidate_8017C39C.c	0.00083
20.6	552	96.27	HSD_JObjResolveRefs	main/hsd/hsd_jobj_residual_801A0D94	src/hsd/hsd_jobj_residual_801A0D94.c	0.00083
20.5	340	93.98	fn_800F6BC4	main/game/gs_thread_candidate_800F0424	src/game/gs_thread_candidate_800F0424.c	0.00082
20.4	2220	99.08	fn_80211E18	main/game/fight_range_80211A00	src/game/fight_range_80211A00.c	0.00082
20.4	192	89.38	fightSideSetStatus	main/game/fight_side_candidate_801F75F8	src/game/fight_side_candidate_801F75F8.c	0.00082
20.4	48	57.5	fn_801808B4	main/game/gs_range_8017F2C4	src/game/gs_range_8017F2C4.c	0.00082
20.2	148	86.35	fightAbicntDoKakeWaru	main/game/fight_trainer	src/game/fight_trainer.c	0.00081
20.2	148	86.35	C_MTXLightFrustum	main/dolphin/sdk_range_800A2D38	src/dolphin/sdk_range_800A2D38.c	0.00081
20.1	160	87.45	_psListClear	main/game/ps_candidate_80168C64	src/game/ps_candidate_80168C64.c	0.00081
20.0	20	0.0	fn_800A4C80	main/dolphin/dvd/DVDLow		0.0008
19.6	588	96.67	LObjUpdateFunc	main/hsd/hsd_lobj	src/hsd/hsd_lobj.c	0.00079
19.4	104	81.35	fn_800BC290	main/dolphin/sdk_candidate_800BB81C	src/dolphin/sdk_candidate_800BB81C.c	0.00078
19.4	104	81.35	fn_800BC228	main/dolphin/sdk_candidate_800BB81C	src/dolphin/sdk_candidate_800BB81C.c	0.00078
19.3	204	90.53	fn_800D7D90	main/game/gs_gfx_layer_candidate_800D7D90	src/game/gs_gfx_layer_candidate_800D7D90.c	0.00077
19.2	1024	98.12	fn_800F8654	main/game/gs_thread_hi_range_800F8268	src/game/gs_thread_hi_range_800F8268.c	0.00077
19.2	184	89.54	menuShopOpen	main/game/menuShop	src/game/menuShop.c	0.00077
19.2	36	46.67	PSVECSubtract	main/dolphin/sdk_candidate_800A3A78	src/dolphin/sdk_candidate_800A3A78.c	0.00077
19.2	36	46.67	PSVECAdd	main/dolphin/sdk_candidate_800A3A78	src/dolphin/sdk_candidate_800A3A78.c	0.00077
19.0	208	90.85	fn_8004DA64	main/game/menu/menu_pda_mail	src/game/menu/menu_pda_mail.c	0.00076
18.8	1296	98.55	synthHandle	main/musyx/runtime/synth_suffix_candidate_8014C0A4	src/musyx/runtime/synth_suffix_candidate_8014C0A4.c	0.00075
18.8	372	94.94	GSmodelSetTexAnimIndex	main/game/gs_model_anim_candidate_800EC35C	src/game/gs_model_anim_candidate_800EC35C.c	0.00075
18.8	356	94.72	fightFloorGetEnemyFightSideLittleNokoriHpRate	main/game/fight_floor_candidate_801F2350	src/game/fight_floor_candidate_801F2350.c	0.00075
18.6	360	94.83	fn_80183E5C	main/game/people/people	src/game/people/people.c	0.00075
18.4	460	96.0	pokemonToMenuWazaStatus	main/game/pokemon_range_8011FCA4	src/game/pokemon_range_8011FCA4.c	0.00074
18.2	376	95.16	fn_80024A2C	main/game/gs_title_candidate_800246FC	src/game/gs_title_candidate_800246FC.c	0.00073
18.2	248	92.66	psGenerateParticleID0	main/game/ps_candidate_801698F8	src/game/ps_candidate_801698F8.c	0.00073
18.0	1452	98.76	_modelResetPartAnimMixes__FP8_GSmodel	main/game/gs_model_anim_suffix_candidate_800ED8C4	src/game/gs_model_anim_suffix_candidate_800ED8C4.c	0.00072
18.0	116	84.48	fn_800BC3E0	main/dolphin/sdk_candidate_800BB81C	src/dolphin/sdk_candidate_800BB81C.c	0.00072
17.9	856	97.91	fn_80025C1C	main/game/gs_title_candidate_80025A80	src/game/gs_title_candidate_80025A80.c	0.00072
17.9	404	95.56	fn_80117330	main/game/field_camera	src/game/field_camera.c	0.00072
17.8	100	82.2	fn_801B31F4	main/hsd/hsd_texp_candidate_801B3174	src/hsd/hsd_texp_candidate_801B3174.c	0.00071
17.6	324	94.57	ceil	main/crt/math_range_800CD648	src/crt/math_range_800CD648.c	0.00071
17.6	96	81.67	GSmsgOpen	main/game/gs_msg	src/game/gs_msg.c	0.00071
17.4	1080	98.39	fn_8023A308	main/game/fight_range_8023A308	src/game/fight_range_8023A308.c	0.0007
17.4	136	87.21	fn_8006C0DC	main/game/menu/menu_middle_range_8006B9B8	src/game/menu/menu_middle_range_8006B9B8.c	0.0007
17.3	196	91.18	_dbgMenuGetLink__Fl	main/game/dbgMenu_candidate_801337E4	src/game/dbgMenu_candidate_801337E4.c	0.00069
17.2	5456	99.68	pokemonGetStatus	main/game/pokemon_range_8012640C	src/game/pokemon_range_8012640C.c	0.00069
17.2	276	93.77	fn_80016F14	main/game/gs_pokemon_summary	src/game/gs_pokemon_summary.c	0.00069
17.0	228	92.54	fn_801386DC	main/game/effect/effect_visual_candidate_801386DC	src/game/effect/effect_visual_candidate_801386DC.c	0.00068
17.0	220	92.27	fn_8007D89C	main/game/menu/menu_carde_matrix	src/game/menu/menu_carde_matrix.c	0.00068
16.8	1828	99.08	fn_8021B910	main/game/fight_range_8021B910	src/game/fight_range_8021B910.c	0.00067
16.8	432	96.11	fightTrainerEnemyPokemonEraseAry	main/game/fight_trainer	src/game/fight_trainer.c	0.00067
16.8	84	80.0	msgctrlCR	main/game/msgctrl_candidate_80131FF4	src/game/msgctrl_candidate_80131FF4.c	0.00067
16.8	32	47.5	PSVECDotProduct	main/dolphin/sdk_candidate_800A3A78	src/dolphin/sdk_candidate_800A3A78.c	0.00067
16.6	368	95.49	fn_80188984	main/game/people/people	src/game/people/people.c	0.00067
16.4	228	92.81	MObjLoad	main/hsd/hsd_mobj_candidate_801A6FF0	src/hsd/hsd_mobj_candidate_801A6FF0.c	0.00066
16.4	132	87.58	__GXSetMatrixIndex	main/dolphin/sdk_candidate_800BD7A0	src/dolphin/sdk_candidate_800BD7A0.c	0.00066
16.4	108	84.78	SISetXY	main/dolphin/si/SI_range_800CF764	src/dolphin/si/SI_range_800CF764.c	0.00066
16.4	92	82.17	fn_801ADC7C	main/hsd/hsd_pobj_range_801AA608	src/hsd/hsd_pobj_range_801AA608.c	0.00066
16.4	56	70.71	dbgMenuGSmemOptimize	main/game/dbgMenu	src/game/dbgMenu.c	0.00066
16.4	52	68.46	scriptSetEventCol	main/game/field_range_801CA7EC_prefix	src/game/field_range_801CA7EC_prefix.c	0.00066
16.2	1204	98.65	fn_8008E320	main/game/gbaCommunication_prefix	src/game/gbaCommunication_prefix.c	0.00065
16.2	208	92.21	fn_8004E440	main/game/menu/menu_pda_mail	src/game/menu/menu_pda_mail.c	0.00065
16.2	108	85.0	scriptAddPokecoupon	main/game/field_range_801CA7EC_prefix	src/game/field_range_801CA7EC_prefix.c	0.00065
16.2	72	77.44	GSmaterialResetAlpha	main/game/gs_material_candidate_800DF140	src/game/gs_material_candidate_800DF140.c	0.00065
16.1	64	74.88	__check_pad3	main/crt/__start	src/crt/__start.c	0.00065
16.1	36	55.33	TRKDestructEvent	main/dolphin/sdk_candidate_800BE348	src/dolphin/sdk_candidate_800BE348.c	0.00065
16.0	992	98.39	fightFloorLoopValidFightTrainer	main/game/fight_floor_candidate_801F2B5C	src/game/fight_floor_candidate_801F2B5C.c	0.00064
16.0	360	95.56	fn_80189328	main/game/people/people	src/game/people/people.c	0.00064
16.0	204	92.16	distortionEffectStart	main/game/effect/effect_visual_candidate_8013F344	src/game/effect/effect_visual_candidate_8013F344.c	0.00064
16.0	28	42.86	_dbgMenuGetIndex__FP14tagWINDOW_WORK	main/game/dbgMenu_candidate_801337E4	src/game/dbgMenu_candidate_801337E4.c	0.00064
16.0	24	33.33	PSVECSquareMag	main/dolphin/sdk_candidate_800A3A78	src/dolphin/sdk_candidate_800A3A78.c	0.00064
16.0	20	20.0	fn_800F02F4	main/game/gs_thread	src/game/gs_thread.c	0.00064
16.0	16	0.0	fn_801BFCA0	main/hsd/hsd_video	src/hsd/hsd_video.c	0.00064
16.0	16	0.0	fn_8009FADC	main/dolphin/sdk_candidate_8009FADC	src/dolphin/sdk_candidate_8009FADC.c	0.00064
15.9	3096	99.49	fn_80232110	main/game/fight_range_80230568	src/game/fight_range_80230568.c	0.00064
15.8	320	95.06	fn_8018C0A8	main/game/people/people	src/game/people/people.c	0.00063
15.7	300	94.77	menuFightDrawTargetSecret	main/game/menuFight	src/game/menuFight.c	0.00063
15.6	1108	98.59	fn_8008E7D4	main/game/gbaCommunication_prefix	src/game/gbaCommunication_prefix.c	0.00063
15.6	140	88.83	GXSetTevOp	main/dolphin/sdk_candidate_800BB81C	src/dolphin/sdk_candidate_800BB81C.c	0.00063
15.5	212	92.68	fn_80193828	main/hsd/hsd_range_801920E4	src/hsd/hsd_range_801920E4.c	0.00062
15.5	180	91.4	SIInit	main/dolphin/si/SI_range_800CF764	src/dolphin/si/SI_range_800CF764.c	0.00062
15.4	524	97.06	fn_8002BE08	main/game/menuShop	src/game/menuShop.c	0.00062
15.4	216	92.85	fn_80017790	main/game/gs_pokemon_summary	src/game/gs_pokemon_summary.c	0.00062
15.4	164	90.61	fn_8007CAB0	main/game/menu/menu_carde_matrix	src/game/menu/menu_carde_matrix.c	0.00062
15.4	152	89.87	TRKReadBuffer_ui8	main/trk/TRKNub_candidate_800BE844	src/trk/TRKNub_candidate_800BE844.c	0.00062
15.2	1288	98.82	fn_802274F0	main/game/fight_range_802274F0	src/game/fight_range_802274F0.c	0.00061
15.2	328	95.37	fn_8018B220	main/game/people/people	src/game/people/people.c	0.00061
15.0	188	92.02	fightKoukaDoFightKoukaJoukenAndKouka	main/game/fight_candidate_8020DA14	src/game/fight_candidate_8020DA14.c	0.0006
14.8	176	91.59	menuNameEntryDrawXButtonText	main/game/menuNameEntry	src/game/menuNameEntry.c	0.00059
14.8	96	84.58	fightFloorGetFightOutPokemonPtrAry	main/game/fight_floor_candidate_801F1B14	src/game/fight_floor_candidate_801F1B14.c	0.00059
14.6	136	89.29	scriptGetEarthRibbon	main/game/field_candidate_801CAA08	src/game/field_candidate_801CAA08.c	0.00059
14.4	324	95.56	_fightGSfloorPokemonCB__FPvUsPv	main/game/fight_gsfloor	src/game/fight_gsfloor.c	0.00058
14.4	52	72.31	fn_80039A50	main/game/menu/pda_range_80037158	src/game/menu/pda_range_80037158.c	0.00058
14.4	28	48.57	PSVECScale	main/dolphin/sdk_candidate_800A3A78	src/dolphin/sdk_candidate_800A3A78.c	0.00058
14.3	456	96.87	fn_800F7434	main/game/gs_thread_candidate_800F0424	src/game/gs_thread_candidate_800F0424.c	0.00057
14.2	300	95.27	mcmdSetADSRFromCtrl	main/musyx/runtime/synthmacros_candidate_801534CC	src/musyx/runtime/synthmacros_candidate_801534CC.c	0.00057
14.2	184	92.3	menuColosseumBattleExit	main/game/menu/menuColosseumBattle	src/game/menu/menuColosseumBattle.c	0.00057
14.2	104	86.35	fn_8002A5B0	main/game/menuShop	src/game/menuShop.c	0.00057
14.0	308	95.45	fn_800AAC00	main/dolphin/pad/PAD	src/dolphin/pad/PAD.c	0.00056
14.0	64	78.12	fn_800BD830	main/dolphin/sdk_candidate_800BD7A0	src/dolphin/sdk_candidate_800BD7A0.c	0.00056
14.0	40	65.0	PSMTXScale	main/dolphin/sdk_range_800A2D38	src/dolphin/sdk_range_800A2D38.c	0.00056
13.8	276	94.99	heroMoveSetNeckMode	main/game/hero_move	src/game/hero_move.c	0.00055
13.6	252	94.6	fn_80166D48	main/game/gs_range_801653CC_candidate_80166D48	src/game/gs_range_801653CC_candidate_80166D48.c	0.00055
13.6	156	91.28	pcboxInit	main/game/pcbox_candidate_801347E8	src/game/pcbox_candidate_801347E8.c	0.00055
13.4	1568	99.15	fn_80090100	main/game/gbaCommunication_prefix	src/game/gbaCommunication_prefix.c	0.00054
13.4	188	92.87	fightSideGetFightPokemonNum	main/game/fight_side_candidate_801F6F38	src/game/fight_side_candidate_801F6F38.c	0.00054
13.4	180	92.56	fn_8003D818	main/game/menu/pda_range_80037158	src/game/menu/pda_range_80037158.c	0.00054
13.1	228	94.26	fightFloorGetEnemyFightSideManyDamageHpRate	main/game/fight_floor_candidate_801F2350	src/game/fight_floor_candidate_801F2350.c	0.00053
13.0	912	98.57	reliveCeremonyAll	main/game/pokemon_relive	src/game/pokemon_relive.c	0.00052
13.0	268	95.15	fightTrainerTimeOutSelectFightAction	main/game/fight_trainer_range_801F9130	src/game/fight_trainer_range_801F9130.c	0.00052
13.0	196	93.37	fn_8006C018	main/game/menu/menu_middle_range_8006B9B8	src/game/menu/menu_middle_range_8006B9B8.c	0.00052
12.9	1072	98.8	fightMenuFightTrainerAgbHeroSelectIrekaeFightPokemon	main/game/fight_menu	src/game/fight_menu.c	0.00052
12.8	1712	99.25	WS_HITCHECK	main/game/fight_range_80229C28	src/game/fight_range_80229C28.c	0.00051
12.8	540	97.62	_fightActionFlowKaisiNyuujouPokemonSubAppearMsg__FP13FIGHT_TRAINERP15FightOutPokemonUsUsUsUsUc	main/game/fight_action_candidate_8020B058	src/game/fight_action_candidate_8020B058.c	0.00051
12.8	360	96.44	HSD_FObjRemoveAll	main/hsd/hsd_dobj	src/hsd/hsd_dobj.c	0.00051
12.8	288	95.56	fn_80036240	main/game/movie	src/game/movie.c	0.00051
12.8	232	94.48	fn_80014234	main/game/gs_event_exec_candidate_800141BC	src/game/gs_event_exec_candidate_800141BC.c	0.00051
12.8	220	94.18	fightFloorGetFightTrainerFightOutPokemonIsFightActionAttackWazaOut	main/game/fight_floor_candidate_801F1990	src/game/fight_floor_candidate_801F1990.c	0.00051
12.8	140	90.86	HSD_AObjRemove	main/hsd/hsd_aobj_candidate_801C028C	src/hsd/hsd_aobj_candidate_801C028C.c	0.00051
12.8	128	90.0	HSD_DObjCountVertices	main/hsd/hsd_dobj	src/hsd/hsd_dobj.c	0.00051
12.4	1108	98.88	roll2upvec	main/hsd/hsd_cobj_candidate_80194DA4	src/hsd/hsd_cobj_candidate_80194DA4.c	0.0005
12.4	412	96.99	fn_80025A80	main/game/gs_title_candidate_80025A80	src/game/gs_title_candidate_80025A80.c	0.0005
12.4	316	96.08	fn_80116D30	main/game/floor_character	src/game/floor_character.c	0.0005
12.4	140	91.14	fn_800B84E0	main/dolphin/sdk_range_800B771C	src/dolphin/sdk_range_800B771C.c	0.0005
12.3	216	94.3	__OSStopAudioSystem	main/dolphin/sdk_candidate_8009AFFC	src/dolphin/sdk_candidate_8009AFFC.c	0.00049
12.2	196	93.78	fn_800324A0	main/game/gs_npc_event_candidate_8003037C	src/game/gs_npc_event_candidate_8003037C.c	0.00049
12.1	184	93.41	fn_8006AFE4	main/game/menu/menu_middle_range_8006AFE4	src/game/menu/menu_middle_range_8006AFE4.c	0.00048
12.1	108	88.78	menuCBBios_ControlerIDtoPortID	main/game/menu/menu_middle_range_8006B154	src/game/menu/menu_middle_range_8006B154.c	0.00048
12.0	184	93.48	fn_800B8C58	main/dolphin/sdk_range_800B8AE8	src/dolphin/sdk_range_800B8AE8.c	0.00048
11.9	216	94.5	fightSideGetFightTrainerGridParam	main/game/fight_side_candidate_801F72B0	src/game/fight_side_candidate_801F72B0.c	0.00048
11.8	104	88.65	scriptAddItem	main/game/field_candidate_801CAA08	src/game/field_candidate_801CAA08.c	0.00047
11.6	1520	99.24	fn_8008D348	main/game/gbaCommunication_prefix	src/game/gbaCommunication_prefix.c	0.00046
11.1	148	92.51	dbgMenuMain	main/game/dbgMenu_candidate_801337E4	src/game/dbgMenu_candidate_801337E4.c	0.00044
11.0	212	94.79	SIGetResponseRaw	main/dolphin/si/SI_range_800CF764	src/dolphin/si/SI_range_800CF764.c	0.00044
10.8	272	96.03	menuSubOpenYesNo	main/game/menuSub	src/game/menuSub.c	0.00043
10.7	196	94.55	SIGetResponse	main/dolphin/si/SI_range_800CF764	src/dolphin/si/SI_range_800CF764.c	0.00043
10.6	188	94.36	menuNameEntryDrawTitle	main/game/menuNameEntry	src/game/menuNameEntry.c	0.00042
10.5	172	93.88	fn_80055D34	main/game/menu/menuCB_suffix_800552D4	src/game/menu/menuCB_suffix_800552D4.c	0.00042
10.4	208	95.0	fn_80057A64	main/game/menu/menuCB_suffix_80056B74	src/game/menu/menuCB_suffix_80056B74.c	0.00042
10.4	44	76.36	fn_80034F84	main/game/gs_range_80033278	src/game/gs_range_80033278.c	0.00042
10.4	44	76.36	OSRegisterVersion	main/dolphin/sdk_range_8009A0F4	src/dolphin/sdk_range_8009A0F4.c	0.00042
10.2	484	97.89	fn_8021908C	main/game/fight_range_80218FDC	src/game/fight_range_80218FDC.c	0.00041
10.2	52	80.38	PSMTXTrans	main/dolphin/sdk_range_800A2D38	src/dolphin/sdk_range_800A2D38.c	0.00041
10.0	824	98.79	fn_8021D688	main/game/fight_range_8021D40C	src/game/fight_range_8021D40C.c	0.0004
10.0	280	96.43	menuNameEntryBackDrawBall	main/game/menuNameEntry	src/game/menuNameEntry.c	0.0004
10.0	44	77.27	fn_800BCFDC	main/dolphin/sdk_candidate_800BCFDC	src/dolphin/sdk_candidate_800BCFDC.c	0.0004
10.0	44	77.27	fn_800BCE5C	main/dolphin/sdk_candidate_800BC8F8	src/dolphin/sdk_candidate_800BC8F8.c	0.0004
10.0	44	77.27	fn_800BCE30	main/dolphin/sdk_candidate_800BC8F8	src/dolphin/sdk_candidate_800BC8F8.c	0.0004
9.8	648	98.49	OSResetSystem	main/dolphin/os/OSReset	src/dolphin/os/OSReset.c	0.00039
9.8	572	98.29	fn_80229934	main/game/fight_range_80229704	src/game/fight_range_80229704.c	0.00039
9.8	568	98.27	fn_802230BC	main/game/fight_range_802230BC	src/game/fight_range_802230BC.c	0.00039
9.8	472	97.92	fn_802282D8	main/game/fight_range_802274F0	src/game/fight_range_802274F0.c	0.00039
9.7	204	95.25	fn_8006E18C	main/game/menu/menu_middle_range_8006B9B8	src/game/menu/menu_middle_range_8006B9B8.c	0.00039
9.6	64	84.94	fn_8002AB00	main/game/menuShop	src/game/menuShop.c	0.00038
9.4	396	97.63	fn_800255A4	main/game/gs_title_candidate_80024DBC	src/game/gs_title_candidate_80024DBC.c	0.00038
9.4	40	76.5	GXSetClipMode	main/dolphin/sdk_candidate_800BD7A0	src/dolphin/sdk_candidate_800BD7A0.c	0.00038
9.2	248	96.29	pokemonSearchWazaDataId	main/game/pokemon_range_801237B8	src/game/pokemon_range_801237B8.c	0.00037
9.2	152	93.95	GXSetDrawDone	main/dolphin/sdk_range_800B8AE8	src/dolphin/sdk_range_800B8AE8.c	0.00037
9.2	140	93.43	fightSeqFightActionCreateAndFlowFifo	main/game/fight_seq_candidate_80211810	src/game/fight_seq_candidate_80211810.c	0.00037
9.2	56	83.57	fn_800BD044	main/dolphin/sdk_candidate_800BCFDC	src/dolphin/sdk_candidate_800BCFDC.c	0.00037
9.0	1424	99.37	CARDCheckExAsync	main/dolphin/sdk_candidate_800B29F4	src/dolphin/sdk_candidate_800B29F4.c	0.00036
9.0	364	97.53	fn_8018BC88	main/game/people/people	src/game/people/people.c	0.00036
9.0	40	77.5	PPCMtfpscr	main/game/gbaCommunication_candidate_800937F4	src/game/gbaCommunication_candidate_800937F4.c	0.00036
9.0	36	75.0	__GXFlushTextureState	main/dolphin/sdk_candidate_800BB81C	src/dolphin/sdk_candidate_800BB81C.c	0.00036
9.0	20	55.0	fn_800D0338	main/dolphin/si/SI_range_800CF764	src/dolphin/si/SI_range_800CF764.c	0.00036
8.8	4696	99.81	fn_8022BE2C	main/game/fight_range_8022BE2C	src/game/fight_range_8022BE2C.c	0.00035
8.8	1404	99.37	fn_80202C1C	main/game/fight_out_pokemon_candidate_80202810	src/game/fight_out_pokemon_candidate_80202810.c	0.00035
8.8	1004	99.12	fn_80025F84	main/game/gs_title_candidate_80025F84	src/game/gs_title_candidate_80025F84.c	0.00035
8.8	700	98.74	fn_80232D28	main/game/fight_range_80230568	src/game/fight_range_80230568.c	0.00035
8.8	140	93.71	fn_80029850	main/game/menuShop	src/game/menuShop.c	0.00035
8.8	92	90.39	fn_8002AE9C	main/game/menuShop	src/game/menuShop.c	0.00035
8.6	636	98.65	fn_8021D40C	main/game/fight_range_8021D40C	src/game/fight_range_8021D40C.c	0.00034
8.6	316	97.28	fn_8018CA20	main/game/people/people	src/game/people/people.c	0.00034
8.6	236	96.36	fn_801CB61C	main/game/field_candidate_801CB61C	src/game/field_candidate_801CB61C.c	0.00034
8.6	160	94.62	fn_80193788	main/hsd/hsd_range_801920E4	src/hsd/hsd_range_801920E4.c	0.00034
8.6	36	76.11	HSD_MObjSetAlpha	main/hsd/hsd_mobj_candidate_801A6DDC	src/hsd/hsd_mobj_candidate_801A6DDC.c	0.00034
8.5	164	94.83	dbgMenuColisionDisp	main/game/dbgMenu	src/game/dbgMenu.c	0.00034
8.5	128	93.38	fn_8006AF44	main/game/menu/menu_middle_range_8006AF44	src/game/menu/menu_middle_range_8006AF44.c	0.00034
8.5	88	90.36	fn_8000682C	main/game/gs_task_residual_80006724	src/game/gs_task_residual_80006724.c	0.00034
8.5	88	90.36	fn_800067D4	main/game/gs_task_residual_80006724	src/game/gs_task_residual_80006724.c	0.00034
8.5	88	90.36	fn_8000677C	main/game/gs_task_residual_80006724	src/game/gs_task_residual_80006724.c	0.00034
8.5	88	90.36	fn_80006724	main/game/gs_task_residual_80006724	src/game/gs_task_residual_80006724.c	0.00034
8.5	32	73.5	PPCMffpscr	main/game/gbaCommunication_candidate_800937F4	src/game/gbaCommunication_candidate_800937F4.c	0.00034
8.4	244	96.56	fightPokemonGetSoubiItemSoubiDataId	main/game/fight_out_pokemon	src/game/fight_out_pokemon.c	0.00034
8.2	1796	99.54	fn_801C4CB8	main/game/effect/fade_range_801C4CB8	src/game/effect/fade_range_801C4CB8.c	0.00033
8.2	52	84.15	fn_80035DA0	main/game/gs_range_80033278	src/game/gs_range_80033278.c	0.00033
8.1	252	96.79	fn_80055F88	main/game/menu/menuCB_prefix_80055E38	src/game/menu/menuCB_prefix_80055E38.c	0.00032
8.0	2536	99.68	fn_8008D938	main/game/gbaCommunication_prefix	src/game/gbaCommunication_prefix.c	0.00032
8.0	916	99.13	fn_8008F190	main/game/gbaCommunication_prefix	src/game/gbaCommunication_prefix.c	0.00032
8.0	796	98.99	fn_8008C7B0	main/game/gbaCommunication_prefix	src/game/gbaCommunication_prefix.c	0.00032
8.0	780	98.97	fn_8008CACC	main/game/gbaCommunication_prefix	src/game/gbaCommunication_prefix.c	0.00032
8.0	712	98.88	fn_8008CDD8	main/game/gbaCommunication_prefix	src/game/gbaCommunication_prefix.c	0.00032
8.0	704	98.86	fn_8008EED0	main/game/gbaCommunication_prefix	src/game/gbaCommunication_prefix.c	0.00032
8.0	680	98.82	fn_8008EC28	main/game/gbaCommunication_prefix	src/game/gbaCommunication_prefix.c	0.00032
8.0	680	98.82	fn_8008D0A0	main/game/gbaCommunication_prefix	src/game/gbaCommunication_prefix.c	0.00032
8.0	672	98.81	fn_8008FBF4	main/game/gbaCommunication_prefix	src/game/gbaCommunication_prefix.c	0.00032
8.0	620	98.71	fn_8008FE94	main/game/gbaCommunication_prefix	src/game/gbaCommunication_prefix.c	0.00032
8.0	388	97.94	_cbWazaForget__FP7PokemonUsl	main/game/pokemon_relive	src/game/pokemon_relive.c	0.00032
8.0	192	95.83	fn_8004C3E4	main/game/menu/menu_pda_mail	src/game/menu/menu_pda_mail.c	0.00032
8.0	176	95.45	fn_80034708	main/game/gs_range_80033278	src/game/gs_range_80033278.c	0.00032
8.0	160	95.0	fn_80204970	main/game/fight_out_pokemon	src/game/fight_out_pokemon.c	0.00032
8.0	156	94.87	fn_801C5F6C	main/game/effect/fade_range_801C4CB8	src/game/effect/fade_range_801C4CB8.c	0.00032
